year,gender,city,cancer,年齡標準化發生率WHO2000世界標準人口(每10萬人口),cancercount,ageavg,agemedium,grossrate(10million),cid,gid
2001,女,高雄市,消化器官其他分界不明部位,0.21,3,65.33,70,0.22,E,F
2001,女,基隆市,消化器官其他分界不明部位,0.49,1,50,50,0.52,F,F
2001,女,新北市,消化器官其他分界不明部位,0.22,4,53.75,53.5,0.22,I,F
2001,女,苗栗縣,消化器官其他分界不明部位,0.49,2,79,79,0.75,M,F
2001,女,彰化縣,消化器官其他分界不明部位,0.2,1,57,57,0.16,N,F
2001,女,雲林縣,消化器官其他分界不明部位,0.18,1,86,86,0.28,P,F
2001,女,嘉義縣,消化器官其他分界不明部位,0.42,2,75,75,0.75,Q,F
2002,男,台閩地區,消化器官其他分界不明部位,0.08,9,61.33,65,0.08,V,M
2002,男,台北市,消化器官其他分界不明部位,0.12,2,60.5,60.5,0.15,B,M
2002,男,台南市,消化器官其他分界不明部位,0.1,1,65,65,0.11,D,M
2002,男,新北市,消化器官其他分界不明部位,0.14,2,60.5,60.5,0.11,I,M
2002,男,桃園市,消化器官其他分界不明部位,0.16,1,67,67,0.11,J,M
2002,男,新竹縣,消化器官其他分界不明部位,0.38,1,68,68,0.42,K,M
2002,男,彰化縣,消化器官其他分界不明部位,0.25,2,55,55,0.29,N,M
2002,女,台閩地區,消化器官其他分界不明部位,0.07,9,60.89,62,0.08,V,F
2002,女,台北市,消化器官其他分界不明部位,0.12,2,76.5,76.5,0.15,B,F
2002,女,高雄市,消化器官其他分界不明部位,0.06,1,36,36,0.07,E,F
2002,女,基隆市,消化器官其他分界不明部位,0.49,1,62,62,0.52,F,F
2002,女,新北市,消化器官其他分界不明部位,0.04,1,36,36,0.06,I,F
2002,女,桃園市,消化器官其他分界不明部位,0.35,3,58,54,0.34,J,F
2002,女,花蓮縣,消化器官其他分界不明部位,0.53,1,87,87,0.6,T,F
2003,男,台閩地區,消化器官其他分界不明部位,0.09,13,62.38,67,0.11,V,M
2003,男,台北市,消化器官其他分界不明部位,0.09,2,76,76,0.15,B,M
2003,男,台中市,消化器官其他分界不明部位,0.13,2,58,58,0.16,C,M
2003,男,台南市,消化器官其他分界不明部位,0.08,1,48,48,0.11,D,M
2003,男,高雄市,消化器官其他分界不明部位,0.11,2,50,50,0.14,E,M
2003,男,新北市,消化器官其他分界不明部位,0.15,3,62.33,53,0.16,I,M
2003,男,彰化縣,消化器官其他分界不明部位,0.12,1,70,70,0.15,N,M
2003,男,嘉義縣,消化器官其他分界不明部位,0.2,1,71,71,0.34,Q,M
2003,男,屏東縣,消化器官其他分界不明部位,0.18,1,67,67,0.21,R,M
2003,女,台閩地區,消化器官其他分界不明部位,0.1,12,52.92,53,0.11,V,F
2003,女,台中市,消化器官其他分界不明部位,0.31,3,56.67,57,0.24,C,F
2003,女,高雄市,消化器官其他分界不明部位,0.05,1,47,47,0.07,E,F
2003,女,新北市,消化器官其他分界不明部位,0.04,1,53,53,0.05,I,F
2003,女,宜蘭縣,消化器官其他分界不明部位,0.4,1,53,53,0.45,L,F
2003,女,彰化縣,消化器官其他分界不明部位,0.29,2,48.5,48.5,0.31,N,F
2003,女,嘉義縣,消化器官其他分界不明部位,0.22,1,68,68,0.38,Q,F
2003,女,屏東縣,消化器官其他分界不明部位,0.57,3,49,51,0.69,R,F
2004,男,台閩地區,消化器官其他分界不明部位,0.1,13,71.62,73,0.11,V,M
2004,男,台北市,消化器官其他分界不明部位,0.16,3,71.67,76,0.23,B,M
2004,男,台中市,消化器官其他分界不明部位,0.35,4,75.5,75,0.31,C,M
2004,男,台南市,消化器官其他分界不明部位,0.16,2,73.5,73.5,0.21,D,M
2004,男,高雄市,消化器官其他分界不明部位,0.06,1,74,74,0.07,E,M
2004,男,新北市,消化器官其他分界不明部位,0.07,1,64,64,0.05,I,M
2004,男,苗栗縣,消化器官其他分界不明部位,0.27,1,69,69,0.34,M,M
2004,男,花蓮縣,消化器官其他分界不明部位,0.55,1,60,60,0.55,T,M
2004,女,台閩地區,消化器官其他分界不明部位,0.1,12,71.08,68.5,0.11,V,F
2004,女,台北市,消化器官其他分界不明部位,0.05,1,79,79,0.07,B,F
2004,女,台中市,消化器官其他分界不明部位,0.09,1,85,85,0.08,C,F
2004,女,台南市,消化器官其他分界不明部位,0.17,2,77,77,0.22,D,F
2004,女,嘉義市,消化器官其他分界不明部位,0.62,1,69,69,0.74,H,F
2004,女,新北市,消化器官其他分界不明部位,0.07,1,66,66,0.05,I,F
2004,女,桃園市,消化器官其他分界不明部位,0.28,2,58,58,0.22,J,F
2004,女,苗栗縣,消化器官其他分界不明部位,0.21,1,89,89,0.37,M,F
2004,女,彰化縣,消化器官其他分界不明部位,0.18,1,56,56,0.16,N,F
2004,女,花蓮縣,消化器官其他分界不明部位,0.45,1,71,71,0.6,T,F
2004,女,台東縣,消化器官其他分界不明部位,0.65,1,68,68,0.89,U,F
2005,男,台閩地區,消化器官其他分界不明部位,0.08,10,60.2,64.5,0.09,V,M
2005,男,台北市,消化器官其他分界不明部位,0.04,1,76,76,0.08,B,M
2005,男,台中市,消化器官其他分界不明部位,0.1,1,65,65,0.08,C,M
2005,男,台南市,消化器官其他分界不明部位,0.1,1,58,58,0.11,D,M
2005,男,高雄市,消化器官其他分界不明部位,0.06,1,43,43,0.07,E,M
2005,男,新北市,消化器官其他分界不明部位,0.06,1,19,19,0.05,I,M
2005,男,新竹縣,消化器官其他分界不明部位,0.29,1,83,83,0.4,K,M
2005,男,宜蘭縣,消化器官其他分界不明部位,0.3,1,72,72,0.42,L,M
2005,男,苗栗縣,消化器官其他分界不明部位,0.27,1,46,46,0.34,M,M
2005,男,南投縣,消化器官其他分界不明部位,0.35,1,64,64,0.36,O,M
2005,男,雲林縣,消化器官其他分界不明部位,0.16,1,76,76,0.26,P,M
2005,女,台閩地區,消化器官其他分界不明部位,0.13,17,66.53,65,0.15,V,F
2005,女,台北市,消化器官其他分界不明部位,0.05,1,52,52,0.07,B,F
2005,女,台南市,消化器官其他分界不明部位,0.29,3,63.33,63,0.33,D,F
2005,女,高雄市,消化器官其他分界不明部位,0.07,1,75,75,0.07,E,F
2005,女,嘉義市,消化器官其他分界不明部位,0.58,1,45,45,0.73,H,F
2005,女,新北市,消化器官其他分界不明部位,0.12,2,70.5,70.5,0.11,I,F
2005,女,桃園市,消化器官其他分界不明部位,0.39,3,69.33,65,0.33,J,F
2005,女,新竹縣,消化器官其他分界不明部位,0.46,1,63,63,0.44,K,F
2005,女,宜蘭縣,消化器官其他分界不明部位,0.28,1,79,79,0.45,L,F
2005,女,苗栗縣,消化器官其他分界不明部位,0.23,1,74,74,0.38,M,F
2005,女,雲林縣,消化器官其他分界不明部位,0.14,1,70,70,0.29,P,F
2005,女,屏東縣,消化器官其他分界不明部位,0.15,1,70,70,0.23,R,F
2005,女,花蓮縣,消化器官其他分界不明部位,0.54,1,64,64,0.6,T,F
2006,男,台閩地區,消化器官其他分界不明部位,0.08,11,68.27,73,0.09,V,M
2006,男,台北市,消化器官其他分界不明部位,0.13,3,70.33,79,0.23,B,M
2006,男,台南市,消化器官其他分界不明部位,0.2,2,67,67,0.21,D,M
2006,男,高雄市,消化器官其他分界不明部位,0.1,2,62,62,0.14,E,M
2006,男,新北市,消化器官其他分界不明部位,0.05,1,81,81,0.05,I,M
2006,男,桃園市,消化器官其他分界不明部位,0.12,1,73,73,0.1,J,M
2006,男,雲林縣,消化器官其他分界不明部位,0.22,1,55,55,0.26,P,M
2006,男,屏東縣,消化器官其他分界不明部位,0.16,1,73,73,0.22,R,M
2006,女,台閩地區,消化器官其他分界不明部位,0.1,12,57.92,63.5,0.11,V,F
2006,女,台北市,消化器官其他分界不明部位,0.15,2,46,46,0.15,B,F
2006,女,台南市,消化器官其他分界不明部位,0.2,2,66,66,0.22,D,F
2006,女,高雄市,消化器官其他分界不明部位,0.14,2,69.5,69.5,0.15,E,F
2006,女,新北市,消化器官其他分界不明部位,0.1,2,58,58,0.11,I,F
2006,女,桃園市,消化器官其他分界不明部位,0.11,1,58,58,0.11,J,F
2006,女,彰化縣,消化器官其他分界不明部位,0.27,1,1,1,0.16,N,F
2006,女,嘉義縣,消化器官其他分界不明部位,0.32,2,78.5,78.5,0.76,Q,F
2007,男,台閩地區,消化器官其他分界不明部位,0.13,19,61.79,59,0.16,V,M
2007,男,台北市,消化器官其他分界不明部位,0.03,1,92,92,0.08,B,M
2007,男,台中市,消化器官其他分界不明部位,0.15,2,54,54,0.15,C,M
2007,男,台南市,消化器官其他分界不明部位,0.25,3,61.33,70,0.32,D,M
2007,男,高雄市,消化器官其他分界不明部位,0.22,4,68.25,68,0.29,E,M
2007,男,基隆市,消化器官其他分界不明部位,0.36,1,50,50,0.51,F,M
2007,男,新北市,消化器官其他分界不明部位,0.08,2,55,55,0.11,I,M
2007,男,桃園市,消化器官其他分界不明部位,0.13,1,70,70,0.1,J,M
2007,男,新竹縣,消化器官其他分界不明部位,0.49,2,76.5,76.5,0.78,K,M
2007,男,雲林縣,消化器官其他分界不明部位,0.44,2,41,41,0.52,P,M
2007,男,屏東縣,消化器官其他分界不明部位,0.16,1,52,52,0.22,R,M
2007,女,台閩地區,消化器官其他分界不明部位,0.16,22,65.86,69.5,0.19,V,F
2007,女,台北市,消化器官其他分界不明部位,0.12,2,65.5,65.5,0.15,B,F
2007,女,台中市,消化器官其他分界不明部位,0.29,4,67,69.5,0.31,C,F
2007,女,高雄市,消化器官其他分界不明部位,0.06,1,65,65,0.07,E,F
2007,女,基隆市,消化器官其他分界不明部位,0.36,1,51,51,0.52,F,F
2007,女,嘉義市,消化器官其他分界不明部位,1.21,2,67,67,1.45,H,F
2007,女,新北市,消化器官其他分界不明部位,0.12,2,74,74,0.11,I,F
2007,女,桃園市,消化器官其他分界不明部位,0.2,2,56,56,0.21,J,F
2007,女,宜蘭縣,消化器官其他分界不明部位,0.71,2,53,53,0.89,L,F
2007,女,南投縣,消化器官其他分界不明部位,0.19,1,88,88,0.39,O,F
2007,女,雲林縣,消化器官其他分界不明部位,0.26,2,74.5,74.5,0.58,P,F
2007,女,嘉義縣,消化器官其他分界不明部位,0.18,1,70,70,0.38,Q,F
2007,女,屏東縣,消化器官其他分界不明部位,0.17,1,54,54,0.23,R,F
2007,女,澎湖縣,消化器官其他分界不明部位,1.14,1,73,73,2.24,S,F
2008,男,台閩地區,消化器官其他分界不明部位,0.17,24,64.71,68.5,0.21,V,M
2008,男,台北市,消化器官其他分界不明部位,0.08,2,79,79,0.16,B,M
2008,男,台中市,消化器官其他分界不明部位,0.28,4,60.25,63,0.3,C,M
2008,男,台南市,消化器官其他分界不明部位,0.17,2,71,71,0.21,D,M
2008,男,高雄市,消化器官其他分界不明部位,0.3,5,60.6,63,0.36,E,M
2008,男,新竹市,消化器官其他分界不明部位,1.02,2,63.5,63.5,0.99,G,M
2008,男,嘉義市,消化器官其他分界不明部位,0.71,1,68,68,0.74,H,M
2008,男,新北市,消化器官其他分界不明部位,0.15,3,74.67,71,0.16,I,M
2008,男,桃園市,消化器官其他分界不明部位,0.15,2,62.5,62.5,0.2,J,M
2008,男,雲林縣,消化器官其他分界不明部位,0.25,1,29,29,0.26,P,M
2008,男,屏東縣,消化器官其他分界不明部位,0.15,1,74,74,0.22,R,M
2008,男,花蓮縣,消化器官其他分界不明部位,0.57,1,62,62,0.56,T,M
2008,女,台閩地區,消化器官其他分界不明部位,0.22,32,61.53,64,0.28,V,F
2008,女,台中市,消化器官其他分界不明部位,0.27,4,57.75,57,0.3,C,F
2008,女,台南市,消化器官其他分界不明部位,0.33,4,63.75,67,0.43,D,F
2008,女,高雄市,消化器官其他分界不明部位,0.46,8,67.88,68.5,0.58,E,F
2008,女,基隆市,消化器官其他分界不明部位,0.51,1,29,29,0.52,F,F
2008,女,新北市,消化器官其他分界不明部位,0.24,5,58.6,62,0.26,I,F
2008,女,桃園市,消化器官其他分界不明部位,0.28,3,52,52,0.31,J,F
2008,女,宜蘭縣,消化器官其他分界不明部位,0.34,1,49,49,0.44,L,F
2008,女,彰化縣,消化器官其他分界不明部位,0.16,1,63,63,0.16,N,F
2008,女,屏東縣,消化器官其他分界不明部位,0.57,4,73.25,73.5,0.93,R,F
2008,女,花蓮縣,消化器官其他分界不明部位,0.43,1,57,57,0.61,T,F
2009,男,台閩地區,消化器官其他分界不明部位,0.12,18,66.56,71,0.15,V,M
2009,男,台中市,消化器官其他分界不明部位,0.14,2,64.5,64.5,0.15,C,M
2009,男,台南市,消化器官其他分界不明部位,0.08,1,71,71,0.11,D,M
2009,男,高雄市,消化器官其他分界不明部位,0.18,3,63.67,65,0.22,E,M
2009,男,新北市,消化器官其他分界不明部位,0.12,2,70,70,0.1,I,M
2009,男,桃園市,消化器官其他分界不明部位,0.21,3,56.33,48,0.3,J,M
2009,男,苗栗縣,消化器官其他分界不明部位,0.21,1,88,88,0.34,M,M
2009,男,彰化縣,消化器官其他分界不明部位,0.42,4,65.75,78.5,0.59,N,M
2009,男,南投縣,消化器官其他分界不明部位,0.21,1,78,78,0.37,O,M
2009,男,屏東縣,消化器官其他分界不明部位,0.18,1,69,69,0.22,R,M
2009,女,台閩地區,消化器官其他分界不明部位,0.18,26,61.23,61.5,0.23,V,F
2009,女,台北市,消化器官其他分界不明部位,0.37,8,68.88,64,0.59,B,F
2009,女,台中市,消化器官其他分界不明部位,0.22,3,58,61,0.23,C,F
2009,女,台南市,消化器官其他分界不明部位,0.33,4,59.75,66.5,0.43,D,F
2009,女,高雄市,消化器官其他分界不明部位,0.18,3,48.33,51,0.22,E,F
2009,女,基隆市,消化器官其他分界不明部位,0.81,2,47,47,1.04,F,F
2009,女,嘉義市,消化器官其他分界不明部位,0.54,1,51,51,0.72,H,F
2009,女,新北市,消化器官其他分界不明部位,0.03,1,55,55,0.05,I,F
2009,女,桃園市,消化器官其他分界不明部位,0.31,3,75.33,71,0.31,J,F
2009,女,新竹縣,消化器官其他分界不明部位,0.37,1,57,57,0.4,K,F
2010,男,台閩地區,消化器官其他分界不明部位,0.12,19,63.42,60,0.16,V,M
2010,男,台北市,消化器官其他分界不明部位,0.05,1,55,55,0.08,B,M
2010,男,台中市,消化器官其他分界不明部位,0.26,4,70,70,0.3,C,M
2010,男,高雄市,消化器官其他分界不明部位,0.09,2,86.5,86.5,0.14,E,M
2010,男,新竹市,消化器官其他分界不明部位,0.39,1,58,58,0.48,G,M
2010,男,新北市,消化器官其他分界不明部位,0.06,1,68,68,0.05,I,M
2010,男,桃園市,消化器官其他分界不明部位,0.08,1,54,54,0.1,J,M
2010,男,宜蘭縣,消化器官其他分界不明部位,0.41,1,34,34,0.43,L,M
2010,男,彰化縣,消化器官其他分界不明部位,0.12,1,86,86,0.15,N,M
2010,男,南投縣,消化器官其他分界不明部位,0.31,1,67,67,0.37,O,M
2010,男,嘉義縣,消化器官其他分界不明部位,0.47,2,52.5,52.5,0.71,Q,M
2010,男,屏東縣,消化器官其他分界不明部位,0.47,3,63.67,60,0.67,R,M
2010,男,花蓮縣,消化器官其他分界不明部位,0.53,1,34,34,0.57,T,M
2010,女,台閩地區,消化器官其他分界不明部位,0.25,37,60.03,60,0.32,V,F
2010,女,台北市,消化器官其他分界不明部位,0.33,7,64.43,63,0.52,B,F
2010,女,台中市,消化器官其他分界不明部位,0.17,3,63.67,59,0.23,C,F
2010,女,台南市,消化器官其他分界不明部位,0.25,3,62.67,60,0.32,D,F
2010,女,高雄市,消化器官其他分界不明部位,0.34,6,58.67,62.5,0.43,E,F
2010,女,新竹市,消化器官其他分界不明部位,0.38,1,43,43,0.48,G,F
2010,女,新北市,消化器官其他分界不明部位,0.26,6,61.17,64.5,0.31,I,F
2010,女,桃園市,消化器官其他分界不明部位,0.08,1,55,55,0.1,J,F
2010,女,新竹縣,消化器官其他分界不明部位,0.34,1,39,39,0.4,K,F
2010,女,宜蘭縣,消化器官其他分界不明部位,0.21,1,83,83,0.44,L,F
2010,女,彰化縣,消化器官其他分界不明部位,0.43,3,43.33,53,0.47,N,F
2010,女,南投縣,消化器官其他分界不明部位,0.27,1,56,56,0.39,O,F
2010,女,嘉義縣,消化器官其他分界不明部位,0.39,2,73,73,0.77,Q,F
2010,女,屏東縣,消化器官其他分界不明部位,0.18,1,61,61,0.24,R,F
2010,女,花蓮縣,消化器官其他分界不明部位,0.39,1,59,59,0.61,T,F
2011,男,台閩地區,消化器官其他分界不明部位,0.13,19,61.95,68,0.16,V,M
2011,男,台中市,消化器官其他分界不明部位,0.3,4,61.5,72,0.3,C,M
2011,男,台南市,消化器官其他分界不明部位,0.08,1,74,74,0.11,D,M
2011,男,高雄市,消化器官其他分界不明部位,0.11,2,51,51,0.14,E,M
2011,男,新竹市,消化器官其他分界不明部位,0.38,1,51,51,0.48,G,M
2011,男,新北市,消化器官其他分界不明部位,0.13,3,71.33,69,0.15,I,M
2011,男,宜蘭縣,消化器官其他分界不明部位,0.52,2,72.5,72.5,0.86,L,M
2011,男,彰化縣,消化器官其他分界不明部位,0.31,3,60.67,55,0.45,N,M
2011,男,屏東縣,消化器官其他分界不明部位,0.3,2,61,61,0.45,R,M
2011,男,花蓮縣,消化器官其他分界不明部位,0.48,1,41,41,0.58,T,M
2011,女,台閩地區,消化器官其他分界不明部位,0.17,28,63.82,60,0.24,V,F
2011,女,台北市,消化器官其他分界不明部位,0.04,1,60,60,0.07,B,F
2011,女,台中市,消化器官其他分界不明部位,0.19,3,59.33,60,0.22,C,F
2011,女,台南市,消化器官其他分界不明部位,0.05,1,87,87,0.11,D,F
2011,女,高雄市,消化器官其他分界不明部位,0.38,7,61.86,63,0.51,E,F
2011,女,新竹市,消化器官其他分界不明部位,0.49,1,68,68,0.47,G,F
2011,女,新北市,消化器官其他分界不明部位,0.07,2,59,59,0.1,I,F
2011,女,桃園市,消化器官其他分界不明部位,0.09,1,80,80,0.1,J,F
2011,女,新竹縣,消化器官其他分界不明部位,0.22,1,80,80,0.4,K,F
2011,女,宜蘭縣,消化器官其他分界不明部位,0.34,1,45,45,0.44,L,F
2011,女,苗栗縣,消化器官其他分界不明部位,0.48,2,67.5,67.5,0.74,M,F
2011,女,彰化縣,消化器官其他分界不明部位,0.12,1,50,50,0.16,N,F
2011,女,南投縣,消化器官其他分界不明部位,0.81,3,58,57,1.18,O,F
2011,女,雲林縣,消化器官其他分界不明部位,0.44,3,74,74,0.88,P,F
2011,女,屏東縣,消化器官其他分界不明部位,0.15,1,57,57,0.24,R,F
2012,男,台閩地區,消化器官其他分界不明部位,0.15,23,65.74,65,0.2,V,M
2012,男,台北市,消化器官其他分界不明部位,0.11,2,76.5,76.5,0.16,B,M
2012,男,台中市,消化器官其他分界不明部位,0.16,3,64.67,62,0.23,C,M
2012,男,台南市,消化器官其他分界不明部位,0.25,3,58,58,0.32,D,M
2012,男,高雄市,消化器官其他分界不明部位,0.05,1,64,64,0.07,E,M
2012,男,新北市,消化器官其他分界不明部位,0.15,4,63.75,69.5,0.21,I,M
2012,男,桃園市,消化器官其他分界不明部位,0.07,1,45,45,0.1,J,M
2012,男,新竹縣,消化器官其他分界不明部位,0.3,1,58,58,0.37,K,M
2012,男,彰化縣,消化器官其他分界不明部位,0.3,3,79.67,79,0.45,N,M
2012,男,屏東縣,消化器官其他分界不明部位,0.82,5,66,65,1.13,R,M
2012,女,台閩地區,消化器官其他分界不明部位,0.23,40,65.95,69.5,0.34,V,F
2012,女,台北市,消化器官其他分界不明部位,0.26,6,76.17,75,0.43,B,F
2012,女,台中市,消化器官其他分界不明部位,0.47,8,61.88,68.5,0.59,C,F
2012,女,台南市,消化器官其他分界不明部位,0.05,1,81,81,0.11,D,F
2012,女,高雄市,消化器官其他分界不明部位,0.33,7,68.57,76,0.5,E,F
2012,女,嘉義市,消化器官其他分界不明部位,0.63,1,67,67,0.72,H,F
2012,女,新北市,消化器官其他分界不明部位,0.07,2,46.5,46.5,0.1,I,F
2012,女,桃園市,消化器官其他分界不明部位,0.24,3,64.67,62,0.3,J,F
2012,女,苗栗縣,消化器官其他分界不明部位,0.63,3,69,70,1.1,M,F
2012,女,彰化縣,消化器官其他分界不明部位,0.41,4,62.75,61.5,0.63,N,F
